x = |10085098,10085126>
x = |10085129,10085164>
x = |10085169,10085201>
x = |10085207,10085239>
x = |10085356,10085373>
x = |10272868,10272894>
x = |10273086,10273110>
x = |11640117,11640136>
x = |11641137,11641156>
x = |11642069,11642088>
x = |11916446,11916464>
x = |11916536,11916563>
x = |12188984,12189008>
x = |12189455,12189479>
x = |12383858,12383887>
x = |12623876,12623908>
x = |12695560,12695592>
x = |12695598,12695630>
x = |12695636,12695667>
x = |12695820,12695852>
x = |12695896,12695916>
x = |12695896,12695928>
x = |12696011,12696043>
x = |12696049,12696085>
x = |13808191,13808214>
x = |13809096,13809119>
x = |14152894,14152912>
x = |14154414,14154432>
x = |14155916,14155934>
x = |14157415,14157433>
x = |14158882,14158900>
x = |14160335,14160353>
x = |14160565,14160583>
x = |14355352,14355375>
x = |14356142,14356165>
x = |14512423,14512452>
x = |14512489,14512511>
x = |14515111,14515140>
x = |14515177,14515199>
x = |14517719,14517748>
x = |14517785,14517807>
x = |14520316,14520345>
x = |14520382,14520404>
x = |14522854,14522883>
x = |14522920,14522942>
x = |14525381,14525410>
x = |14525447,14525469>
x = |14827708,14827744>
x = |14827925,14827944>
x = |14828181,14828214>
x = |14829386,14829406>
x = |14829543,14829563>
x = |14829838,14829854>
x = |14830918,14830938>
x = |14831075,14831095>
x = |15082572,15082594>
x = |15239397,15239413>
x = |15239882,15239898>
x = |15256930,15256961>
x = |15256930,15256962>
x = |15257026,15257044>
x = |15304889,15304921>
x = |15513408,15513442>
x = |15513732,15513761>
x = |15513824,15513858>
x = |15517073,15517107>
x = |15517397,15517426>
x = |15517489,15517523>
x = |15566523,15566549>
x = |15567259,15567284>
x = |15568317,15568343>
x = |15569053,15569078>
x = |15570111,15570137>
x = |15570847,15570872>
x = |15731621,15731654>
x = |15731848,15731866>
x = |15731848,15731871>
x = |15731848,15731884>
x = |15733676,15733709>
x = |15733903,15733921>
x = |15733903,15733926>
x = |15733903,15733939>
x = |15735732,15735765>
x = |15735955,15735973>
x = |15735955,15735978>
x = |15735955,15735991>
x = |15737777,15737810>
x = |15738004,15738022>
