x = |1000070,1000098>
x = |10003924,10003942>
x = |10003924,10003945>
x = |1000547,1000557>
x = |10005615,10005633>
x = |10005615,10005636>
x = |10007306,10007324>
x = |10007306,10007327>
x = |10008904,10008922>
x = |1001026,1001054>
x = |10013332,10013352>
x = |10014147,10014167>
x = |10014894,10014914>
x = |1001503,1001513>
x = |10015303,10015323>
x = |10015697,10015708>
x = |1001634,1001658>
x = |1002448,1002472>
x = |10024833,10024854>
x = |10024940,10024950>
x = |10025363,10025384>
x = |10025470,10025480>
x = |10025922,10025947>
x = |10025958,10025978>
x = |10026023,10026053>
x = |10026097,10026124>
x = |10026759,10026784>
x = |10026795,10026815>
x = |10026859,10026889>
x = |10026933,10026960>
x = |10027563,10027588>
x = |10027599,10027619>
x = |10027664,10027694>
x = |10027738,10027765>
x = |10028421,10028435>
x = |10030260,10030284>
x = |10030295,10030315>
x = |10030360,10030390>
x = |10030434,10030461>
x = |10031204,10031234>
x = |10031278,10031305>
x = |10031937,10031961>
x = |10032037,10032067>
x = |10032111,10032138>
x = |10032769,10032793>
x = |10032869,10032899>
x = |10034367,10034389>
x = |10035102,10035126>
x = |10035171,10035196>
x = |10035270,10035300>
x = |10036118,10036148>
x = |10036192,10036219>
x = |10036932,10036960>
x = |10036972,10037002>
x = |10037046,10037073>
x = |10037498,10037522>
x = |10037528,10037539>
x = |10037611,10037641>
x = |10037994,10038018>
x = |10038024,10038035>
x = |10038107,10038137>
x = |10038903,10038933>
x = |10038939,10038956>
x = |10039316,10039332>
x = |10039484,10039514>
x = |10039558,10039585>
x = |10039862,10039881>
x = |10040337,10040367>
x = |10040411,10040438>
x = |10040711,10040730>
x = |1004081,1004101>
x = |10041186,10041216>
x = |10041635,10041657>
x = |10041704,10041729>
x = |10041803,10041833>
x = |10042414,10042436>
x = |10042483,10042508>
x = |10042582,10042612>
x = |10043277,10043299>
x = |10043346,10043371>
x = |10043445,10043475>
x = |10043855,10043877>
x = |10043924,10043949>
x = |10044023,10044053>
x = |10044718,10044740>
x = |10044787,10044812>
x = |10044886,10044916>
x = |10045011,10045041>
x = |10046632,10046659>
x = |10046926,10046955>
x = |10047248,10047263>
x = |10047252,10047263>
x = |10047427,10047449>
x = |10047492,10047519>
x = |10047785,10047814>
x = |10048074,10048089>
x = |10048078,10048089>
x = |10048253,10048275>
x = |10048318,10048345>
x = |10048611,10048640>
x = |10048933,10048948>
x = |10048937,10048948>
x = |10049197,10049226>
x = |10049519,10049534>
x = |10049523,10049534>
x = |10049690,10049719>
x = |10050555,10050565>
x = |10050947,10050977>
x = |10051021,10051048>
x = |10051803,10051833>
x = |10051877,10051904>
x = |10052659,10052689>
x = |10052733,10052760>
x = |10053461,10053491>
x = |10053535,10053562>
x = |10053924,10053934>
x = |10054124,10054148>
x = |10054329,10054359>
x = |10054337,10054359>
x = |10054403,10054430>
x = |10055096,10055122>
x = |10055197,10055227>
x = |10055205,10055227>
x = |10055271,10055298>
x = |10056436,10056462>
x = |10056537,10056567>
x = |10056611,10056638>
x = |10057394,10057407>
x = |10057789,10057819>
x = |10057863,10057890>
x = |10058248,10058261>
x = |10058547,10058573>
x = |10058649,10058679>
x = |10058723,10058750>
x = |10059108,10059121>
x = |10059407,10059433>
x = |10059506,10059536>
x = |10059580,10059607>
x = |10059965,10059978>
x = |10060264,10060284>
x = |10060360,10060390>
x = |10060434,10060461>
x = |10061227,10061257>
x = |10061301,10061328>
x = |10061881,10061911>
x = |10062090,10062120>
x = |10062098,10062120>
x = |10062164,10062191>
x = |10062551,10062564>
x = |10062850,10062876>
x = |10062960,10062982>
x = |10063026,10063053>
x = |10063813,10063843>
x = |10063821,10063843>
x = |10063887,10063914>
x = |1006389,1006415>
x = |10064673,10064703>
x = |10064681,10064703>
x = |10064766,10064796>
x = |10064774,10064796>
x = |10064840,10064867>
x = |10065225,10065238>
x = |10065628,10065658>
x = |10065636,10065658>
x = |10065702,10065729>
x = |10066491,10066521>
x = |10066499,10066521>
x = |10066565,10066592>
x = |10066867,10066880>
