x = |10000072,10000083>
x = |10001683,10001707>
x = |10001683,10001708>
x = |10001684,10001707>
x = |10001684,10001708>
x = |10001690,10001707>
x = |10001690,10001708>
x = |10001750,10001770>
x = |10001944,10001955>
x = |10003555,10003579>
x = |10003555,10003580>
x = |10003556,10003579>
x = |10003556,10003580>
x = |10003562,10003579>
x = |10003562,10003580>
x = |10003678,10003698>
x = |10003834,10003853>
x = |1000434,1000442>
x = |10005154,10005173>
x = |10005166,10005173>
x = |10005369,10005389>
x = |10005525,10005544>
x = |1000641,1000655>
x = |1000646,1000655>
x = |10006845,10006864>
x = |10006857,10006864>
x = |1000694,1000702>
x = |10007060,10007080>
x = |10007216,10007235>
x = |10008530,10008549>
x = |10008542,10008549>
x = |10009911,10009926>
x = |10009911,10009937>
x = |10010029,10010054>
x = |10011265,10011280>
x = |10011265,10011291>
x = |10011383,10011408>
x = |10012556,10012566>
x = |10013252,10013271>
x = |1001390,1001398>
x = |10014067,10014086>
x = |10014814,10014833>
x = |10015687,10015708>
x = |10015765,10015781>
x = |10015770,10015781>
x = |10016360,10016373>
x = |10016961,10016975>
x = |10018552,10018575>
x = |10018707,10018729>
x = |1001881,1001900>
x = |10018937,10018960>
x = |1001903,1001915>
x = |1001907,1001915>
x = |1001907,1001934>
x = |10019465,10019491>
x = |10020457,10020480>
x = |10020612,10020634>
x = |10020842,10020865>
x = |10021369,10021395>
x = |10022346,10022369>
x = |10022501,10022523>
x = |10022731,10022754>
x = |10023259,10023285>
x = |10023683,10023694>
x = |10023686,10023694>
x = |10025587,10025611>
x = |10026110,10026124>
x = |10026424,10026448>
x = |10026946,10026960>
x = |1002695,1002714>
x = |1002717,1002729>
x = |1002721,1002729>
x = |1002721,1002748>
x = |10027260,10027284>
x = |10027430,10027448>
x = |10027751,10027765>
x = |10028425,10028435>
x = |10028827,10028851>
x = |10028844,10028851>
x = |10029008,10029017>
x = |10029097,10029123>
x = |10029269,10029293>
x = |10029286,10029293>
x = |10029450,10029459>
x = |10029788,10029812>
x = |10029805,10029812>
x = |10029926,10029948>
x = |10031291,10031305>
x = |100320,100347>
x = |10032042,10032067>
x = |10032124,10032138>
x = |10032874,10032899>
x = |100332,100347>
x = |10033419,10033438>
x = |1003387,1003414>
x = |10035004,10035014>
x = |10035672,10035695>
x = |10037520,10037539>
x = |10037625,10037641>
x = |10038016,10038035>
x = |10038121,10038137>
x = |10040180,10040187>
x = |10040238,10040261>
x = |10040239,10040261>
x = |1004077,1004101>
x = |10041029,10041036>
x = |10041087,10041110>
x = |10041088,10041110>
x = |10041628,10041638>
x = |10042407,10042417>
x = |10043270,10043280>
x = |10043848,10043858>
x = |1004438,1004448>
x = |10044711,10044721>
x = |10045713,10045731>
x = |10046268,10046286>
