x = |10000057,10000075>
x = |10000284,10000296>
x = |10001676,10001686>
x = |10001676,10001687>
x = |10001676,10001693>
x = |10001685,10001693>
x = |10001685,10001709>
x = |10001929,10001947>
x = |10002156,10002168>
x = |10003548,10003558>
x = |10003548,10003559>
x = |10003548,10003565>
x = |10003557,10003565>
x = |10003557,10003581>
x = |10003640,10003666>
x = |10005331,10005357>
x = |10007022,10007048>
x = |10009741,10009767>
x = |10009988,10010000>
x = |10010332,10010349>
x = |10010688,10010700>
x = |10011095,10011121>
x = |10011342,10011354>
x = |10011686,10011703>
x = |10012042,10012054>
x = |10012794,10012801>
x = |10012794,10012802>
x = |10012795,10012802>
x = |1002150,1002162>
x = |1002150,1002165>
x = |1002150,1002168>
x = |100241,100254>
x = |1002964,1002976>
x = |1002964,1002979>
x = |1002964,1002982>
x = |10033120,10033138>
x = |100526,100553>
x = |1006809,1006832>
x = |10071833,10071859>
x = |10073448,10073457>
x = |1007397,1007407>
x = |10075223,10075232>
x = |1007676,1007686>
x = |10076988,10076997>
x = |10078741,10078750>
x = |1007957,1007967>
x = |10080622,10080632>
x = |10080821,10080828>
x = |10080821,10080843>
x = |1008228,1008238>
x = |1008512,1008522>
x = |10087971,10087996>
x = |10089689,10089714>
x = |10091407,10091432>
x = |10093176,10093185>
x = |10093848,10093860>
x = |10094260,10094269>
x = |10094931,10094943>
x = |1010244,1010259>
x = |1011085,1011096>
x = |1011325,1011343>
x = |10117464,10117491>
x = |10117890,10117897>
x = |10118008,10118033>
x = |10118781,10118797>
x = |10119352,10119369>
x = |10119352,10119375>
x = |10119505,10119520>
x = |10119505,10119531>
x = |10119566,10119577>
x = |10119846,10119853>
x = |10119847,10119874>
x = |10119851,10119874>
x = |10120046,10120062>
x = |10120617,10120634>
x = |10120617,10120640>
x = |1012068,1012083>
x = |10120770,10120785>
x = |10120770,10120796>
x = |10120831,10120842>
x = |10121111,10121118>
x = |10121112,10121139>
x = |10121116,10121139>
x = |10121271,10121287>
x = |10121842,10121859>
x = |10121842,10121865>
x = |10121995,10122010>
x = |10121995,10122021>
x = |10122056,10122067>
x = |10122336,10122343>
x = |10122337,10122364>
x = |10122341,10122364>
x = |10122496,10122512>
x = |10123067,10123084>
x = |10123067,10123090>
x = |10123220,10123235>
x = |10123220,10123246>
x = |10123281,10123292>
x = |10123561,10123568>
x = |10123562,10123589>
x = |10123566,10123589>
x = |10123784,10123808>
x = |10123785,10123808>
x = |10124892,10124910>
x = |1012909,1012920>
x = |1013149,1013167>
x = |10138895,10138907>
x = |10139315,10139327>
x = |10140208,10140230>
x = |10140228,10140237>
x = |10140822,10140844>
x = |10140842,10140851>
x = |10141425,10141447>
x = |10141445,10141454>
x = |10142028,10142050>
x = |10142048,10142057>
x = |10142166,10142191>
x = |10142531,10142556>
x = |10142896,10142921>
x = |1014466,1014482>
x = |1014562,1014580>
x = |1015436,1015450>
x = |10159104,10159116>
x = |10160192,10160204>
x = |10161282,10161294>
x = |10162332,10162344>
x = |10163391,10163403>
x = |10164411,10164423>
x = |10165388,10165400>
x = |10166365,10166377>
x = |10167308,10167320>
x = |1016757,1016773>
x = |10168251,10168263>
x = |1016853,1016871>
x = |10169348,10169359>
x = |10169452,10169460>
x = |10170399,10170412>
x = |10170525,10170545>
x = |10170547,10170562>
x = |10171703,10171726>
x = |10171703,10171730>
x = |10172073,10172082>
x = |10176134,10176143>
x = |1017727,1017741>
x = |10184093,10184102>
x = |10188035,10188044>
x = |1019040,1019056>
x = |1019136,1019154>
x = |10191977,10191986>
x = |10195919,10195928>
x = |10199861,10199870>
x = |1020010,1020024>
x = |10203800,10203809>
x = |10207739,10207748>
x = |10211678,10211687>
x = |10215556,10215565>
x = |1021921,1021933>
x = |10219376,10219385>
x = |10223078,10223087>
x = |10226773,10226782>
x = |102273,102287>
x = |102273,102290>
x = |1022912,1022924>
x = |10230410,10230419>
x = |10233623,10233632>
x = |10236775,10236784>
x = |1023903,1023915>
x = |10245999,10246009>
x = |10246505,10246515>
x = |10251738,10251765>
x = |10252681,10252708>
x = |10255500,10255519>
x = |102561,102574>
x = |10257363,10257382>
x = |10261492,10261511>
x = |10264996,10265013>
x = |10264996,10265016>
x = |10265791,10265808>
x = |10265791,10265811>
x = |10266585,10266602>
x = |10266585,10266605>
x = |10267376,10267393>
x = |10267376,10267396>
x = |10268163,10268180>
x = |10268163,10268183>
x = |10268949,10268966>
x = |10268949,10268969>
x = |10269708,10269725>
x = |10269708,10269728>
x = |10271021,10271028>
x = |10271021,10271046>
x = |10271708,10271735>
x = |10273963,10273979>
x = |10275552,10275573>
x = |10277315,10277331>
x = |10277315,10277342>
x = |10278051,10278068>
x = |10278981,10278992>
x = |10280588,10280599>
x = |10282174,10282185>
x = |1028363,1028386>
x = |10283782,10283793>
x = |102846,102873>
x = |10285353,10285364>
x = |1029046,1029069>
x = |1031838,1031850>
x = |1033191,1033201>
x = |10333123,10333132>
x = |10333123,10333135>
x = |10333123,10333136>
x = |10333861,10333869>
x = |10335145,10335153>
x = |10336032,10336040>
x = |10342310,10342333>
x = |10344076,10344083>
x = |10344402,10344409>
x = |10344653,10344661>
x = |10344653,10344672>
