x = |10003919,10003930>
x = |10005610,10005621>
x = |10007301,10007312>
x = |10009741,10009762>
x = |10009741,10009767>
x = |10011095,10011116>
x = |10011095,10011121>
x = |10018800,10018817>
x = |10020705,10020722>
x = |1002150,1002176>
x = |10022594,10022611>
x = |1002964,1002990>
x = |1004492,1004513>
x = |1004492,1004518>
x = |10069802,10069814>
x = |10070637,10070649>
x = |10071504,10071516>
x = |10072407,10072419>
x = |10072429,10072459>
x = |10072814,10072837>
x = |10074202,10074214>
x = |10074224,10074254>
x = |10074589,10074612>
x = |10075947,10075959>
x = |10075969,10075999>
x = |10076354,10076377>
x = |10077700,10077712>
x = |10077722,10077752>
x = |10078107,10078130>
x = |10079304,10079319>
x = |10080622,10080632>
x = |10083530,10083555>
x = |10084029,10084054>
x = |10084488,10084513>
x = |10087971,10087981>
x = |10087971,10087982>
x = |10088050,10088062>
x = |10088050,10088070>
x = |10089689,10089699>
x = |10089689,10089700>
x = |10089768,10089780>
x = |10089768,10089788>
x = |10091407,10091417>
x = |10091407,10091418>
x = |10091486,10091498>
x = |10091486,10091506>
x = |1010497,1010517>
x = |1011037,1011058>
x = |1011085,1011112>
x = |10117890,10117908>
x = |10117890,10117909>
x = |10118652,10118669>
x = |10118781,10118791>
x = |10119505,10119519>
x = |10119917,10119934>
x = |10120046,10120056>
x = |10120770,10120784>
x = |10121271,10121281>
x = |10121995,10122009>
x = |10122496,10122506>
x = |1012321,1012341>
x = |10123220,10123234>
x = |1012861,1012882>
x = |1012909,1012936>
x = |1014562,1014579>
x = |1015436,1015463>
x = |1016853,1016870>
x = |10170722,10170735>
x = |10171447,10171465>
x = |10171447,10171470>
x = |1017727,1017754>
x = |1019136,1019153>
x = |1020010,1020037>
x = |1021846,1021867>
x = |1021846,1021869>
x = |1021846,1021873>
x = |1022837,1022858>
x = |1022837,1022860>
x = |1022837,1022864>
x = |1023828,1023849>
x = |1023828,1023851>
x = |1023828,1023855>
x = |10264996,10265006>
x = |10265791,10265801>
x = |10266585,10266595>
x = |10267376,10267386>
x = |10268163,10268173>
