x = |10000060,10000083>
x = |10000072,10000083>
x = |10000072,10000100>
x = |10000073,10000083>
x = |10000073,10000100>
x = |10000325,10000351>
x = |10000683,10000708>
x = |10000685,10000708>
x = |10000925,10000951>
x = |10001932,10001955>
x = |10001944,10001955>
x = |10001944,10001972>
x = |10001945,10001955>
x = |10001945,10001972>
x = |10002197,10002223>
x = |10002555,10002580>
x = |10002557,10002580>
x = |10002797,10002823>
x = |10003826,10003853>
x = |1000534,1000553>
x = |1000534,1000557>
x = |1000542,1000553>
x = |1000542,1000557>
x = |10005517,10005544>
x = |10007208,10007235>
x = |10009654,10009681>
x = |10010068,10010095>
x = |10010281,10010303>
x = |10011422,10011449>
x = |10011635,10011657>
x = |10012966,10012979>
x = |10013252,10013271>
x = |10013262,10013271>
x = |10013331,10013352>
x = |10013792,10013805>
x = |10014067,10014086>
x = |10014077,10014086>
x = |10014146,10014167>
x = |10014814,10014833>
x = |10014824,10014833>
x = |10014893,10014914>
x = |1001490,1001509>
x = |1001490,1001513>
x = |1001498,1001509>
x = |1001498,1001513>
x = |10015302,10015323>
x = |10015699,10015708>
x = |10015758,10015781>
x = |10015765,10015781>
x = |10015770,10015781>
x = |1001593,1001621>
x = |10018707,10018729>
x = |10018720,10018729>
x = |1001881,1001900>
x = |10018937,10018960>
x = |1001923,1001934>
x = |10019465,10019491>
x = |10020612,10020634>
x = |10020625,10020634>
x = |10020842,10020865>
x = |10021369,10021395>
x = |1002236,1002264>
x = |10022501,10022523>
x = |10022514,10022523>
x = |10022731,10022754>
x = |10023259,10023285>
x = |10023368,10023391>
x = |10023619,10023647>
x = |1002407,1002435>
x = |10024846,10024854>
x = |10025376,10025384>
x = |10025587,10025611>
x = |10025788,10025807>
x = |10026110,10026124>
x = |10026424,10026448>
x = |10026625,10026644>
x = |10026946,10026960>
x = |1002695,1002714>
x = |10027260,10027284>
x = |1002737,1002748>
x = |10027436,10027448>
x = |10027751,10027765>
x = |10028833,10028851>
x = |10028858,10028877>
x = |10028932,10028941>
x = |10029008,10029017>
x = |10029275,10029293>
x = |10029300,10029319>
x = |10029374,10029383>
x = |10029450,10029459>
x = |10029794,10029812>
x = |10029926,10029948>
x = |10030127,10030146>
x = |10030192,10030210>
x = |1003050,1003078>
x = |10030970,10030989>
x = |10031291,10031305>
x = |10031809,10031828>
x = |10031815,10031828>
x = |10031884,10031893>
x = |10032124,10032138>
x = |10032641,10032660>
x = |10032647,10032660>
x = |10032716,10032725>
x = |1003387,1003414>
x = |10034992,10035014>
x = |10035159,10035174>
x = |10035288,10035300>
x = |10035672,10035695>
x = |10036449,10036475>
x = |10036990,10037002>
x = |10038660,10038679>
x = |10038662,10038679>
x = |10041821,10041833>
x = |10041838,10041850>
x = |10042600,10042612>
x = |10042617,10042629>
x = |10043463,10043475>
x = |10044041,10044053>
x = |1004419,1004434>
x = |10044904,10044916>
x = |10045029,10045041>
x = |10045713,10045731>
x = |10046268,10046286>
x = |10047268,10047286>
x = |10048094,10048112>
x = |10048953,10048971>
x = |100490,100518>
x = |10049539,10049557>
x = |1004991,1005017>
x = |10050268,10050286>
x = |10053923,10053934>
x = |10054077,10054090>
x = |10054178,10054188>
x = |10055098,10055122>
x = |1005531,1005550>
x = |1005540,1005550>
x = |10056438,10056462>
x = |10057393,10057407>
x = |10057695,10057713>
x = |10058247,10058261>
x = |10058497,10058510>
x = |10058549,10058573>
x = |10059107,10059121>
x = |10059357,10059370>
x = |10059409,10059433>
x = |10059964,10059978>
x = |10060214,10060227>
x = |10060266,10060284>
x = |10061245,10061257>
x = |1006210,1006229>
x = |1006219,1006229>
x = |10062550,10062564>
x = |10063411,10063425>
x = |10064271,10064285>
x = |10065185,10065202>
x = |10065224,10065238>
x = |10066083,10066097>
x = |10066866,10066880>
x = |10067174,10067198>
x = |10067734,10067748>
x = |10068,10093>
x = |10068042,10068066>
x = |10068526,10068540>
x = |10068834,10068858>
x = |10069394,10069408>
x = |10069700,10069724>
x = |10070260,10070274>
x = |10070535,10070559>
x = |10071096,10071110>
x = |10071402,10071426>
x = |10072336,10072356>
x = |10072340,10072356>
x = |10073125,10073150>
x = |10073340,10073363>
x = |1007345,1007373>
x = |1007371,1007381>
x = |10074131,10074151>
x = |10074135,10074151>
x = |10074520,10074543>
x = |10074900,10074925>
x = |10075115,10075138>
x = |10075876,10075896>
x = |10075880,10075896>
x = |1007624,1007652>
x = |1007650,1007660>
x = |10076665,10076690>
x = |10076880,10076903>
x = |10077159,10077182>
x = |10077629,10077649>
x = |10077633,10077649>
x = |10078418,10078443>
x = |10078633,10078656>
x = |1007905,1007933>
x = |10079108,10079132>
x = |10079208,10079227>
x = |10079208,10079230>
x = |10079280,10079295>
x = |10079280,10079299>
x = |1007931,1007941>
x = |10081282,10081299>
x = |1008175,1008203>
x = |10082,10093>
x = |1008201,1008211>
x = |10084,10093>
x = |1008459,1008487>
x = |1008485,1008495>
x = |1008616,1008633>
x = |10086962,10086973>
x = |10087505,10087514>
x = |10087935,10087955>
x = |10088133,10088142>
x = |10088144,10088168>
x = |10088903,10088925>
x = |10088912,10088925>
x = |10088916,10088925>
x = |10088960,10088982>
x = |10089068,10089090>
x = |10089176,10089185>
x = |10089653,10089673>
x = |10089851,10089860>
x = |10089862,10089886>
x = |10090621,10090643>
x = |10090630,10090643>
x = |10090634,10090643>
x = |10090678,10090700>
x = |10090786,10090808>
x = |10090894,10090903>
x = |10091371,10091391>
