x = |10004822,10004839>
x = |10006513,10006530>
x = |10008198,10008215>
x = |10013575,10013596>
x = |10014390,10014411>
x = |10015137,10015158>
x = |10015546,10015567>
x = |10019004,10019021>
x = |10020909,10020926>
x = |10022798,10022815>
x = |10036170,10036188>
x = |10036170,10036198>
x = |1003939,1003967>
x = |1003939,1003968>
x = |10039536,10039554>
x = |10039536,10039564>
x = |10040389,10040407>
x = |10040389,10040417>
x = |10046997,10047014>
x = |10047856,10047873>
x = |10048682,10048699>
x = |10049268,10049285>
x = |10049761,10049778>
x = |10054381,10054399>
x = |10054381,10054409>
x = |10055249,10055267>
x = |10055249,10055277>
x = |10056589,10056607>
x = |10056589,10056617>
x = |10057841,10057859>
x = |10057841,10057869>
x = |10058701,10058719>
x = |10058701,10058729>
x = |10059558,10059576>
x = |10059558,10059586>
x = |10060412,10060430>
x = |10060412,10060440>
x = |10061279,10061297>
x = |10061279,10061307>
x = |10062142,10062160>
x = |10062142,10062170>
x = |1006364,1006395>
x = |10063865,10063883>
x = |10063865,10063893>
x = |10064818,10064836>
x = |10064818,10064846>
x = |10065680,10065698>
x = |10065680,10065708>
x = |10066543,10066561>
x = |10066543,10066571>
x = |10067326,10067344>
x = |10067326,10067354>
x = |10068194,10068212>
x = |10068194,10068222>
x = |10068986,10069004>
x = |10068986,10069014>
x = |10069852,10069870>
x = |10069852,10069880>
x = |10070687,10070705>
x = |10070687,10070715>
x = |10071554,10071572>
x = |10071554,10071582>
x = |1011708,1011735>
x = |1013532,1013559>
x = |1014039,1014058>
x = |1016331,1016350>
x = |1018622,1018641>
x = |10338407,10338425>
x = |10338407,10338435>
x = |10348446,10348473>
x = |10352231,10352260>
x = |10386391,10386423>
x = |10432825,10432840>
x = |10433354,10433369>
x = |10455697,10455712>
x = |10456240,10456255>
x = |10456779,10456794>
x = |10468651,10468684>
x = |10576368,10576393>
x = |10576615,10576640>
x = |10644333,10644363>
x = |10646620,10646643>
x = |10647128,10647151>
x = |10798010,10798029>
x = |10802234,10802253>
x = |10806440,10806459>
x = |10875818,10875842>
x = |10876550,10876574>
x = |10877282,10877306>
x = |11357755,11357781>
x = |11369673,11369705>
x = |11465285,11465318>
x = |11468382,11468402>
x = |11469445,11469465>
x = |11470508,11470528>
x = |11486887,11486904>
x = |11486887,11486911>
x = |11518188,11518213>
x = |11518188,11518216>
x = |11518188,11518219>
x = |11533866,11533892>
x = |11547751,11547777>
x = |11547751,11547782>
x = |11599975,11599998>
x = |11617770,11617791>
x = |11618239,11618260>
x = |11633145,11633165>
x = |11633145,11633168>
x = |11634563,11634583>
x = |11634563,11634586>
x = |11635980,11636000>
x = |11635980,11636003>
x = |11698551,11698568>
x = |11699399,11699421>
x = |11700237,11700259>
x = |11701073,11701095>
x = |11701901,11701918>
x = |11702724,11702746>
x = |11703996,11704022>
x = |11705301,11705327>
x = |11706609,11706635>
x = |11707906,11707932>
x = |11709198,11709224>
x = |11710472,11710498>
x = |11711703,11711729>
x = |11712918,11712944>
x = |11714115,11714141>
x = |11715225,11715251>
x = |11716094,11716120>
x = |11721062,11721093>
x = |11721569,11721600>
x = |11743461,11743484>
