x = |10005012,10005038>
x = |10006703,10006729>
x = |10008388,10008414>
x = |10010346,10010362>
x = |10011700,10011716>
x = |1001970,1001986>
x = |1002270,1002295>
x = |1002784,1002800>
x = |1003084,1003109>
x = |10061180,10061208>
x = |1006356,1006372>
x = |10071932,10071947>
x = |10071935,10071947>
x = |10073727,10073742>
x = |10073730,10073742>
x = |10075472,10075487>
x = |10075475,10075487>
x = |10077225,10077240>
x = |10077228,10077240>
x = |10081225,10081248>
x = |10085016,10085039>
x = |10143477,10143505>
x = |1022014,1022033>
x = |1023005,1023024>
x = |1023995,1024014>
x = |10274692,10274718>
x = |10367992,10368009>
x = |10368926,10368943>
x = |10394058,10394070>
x = |10394822,10394834>
x = |10395602,10395614>
x = |10425603,10425614>
x = |10426488,10426499>
x = |10541384,10541403>
x = |10542255,10542274>
x = |10543782,10543812>
x = |10544642,10544663>
x = |10545222,10545252>
x = |10545791,10545812>
x = |10575948,10575969>
x = |10592496,10592520>
x = |10595610,10595634>
x = |10598721,10598745>
x = |10610400,10610424>
x = |10625351,10625362>
x = |10627281,10627292>
x = |10647871,10647901>
x = |10648634,10648664>
x = |10649349,10649379>
x = |10795844,10795875>
x = |10800068,10800099>
x = |10804282,10804298>
x = |10808894,10808905>
x = |10810440,10810455>
x = |10848929,10848953>
x = |10850172,10850196>
x = |10865591,10865606>
x = |10865987,10866002>
x = |10881839,10881862>
x = |1100817,1100840>
x = |11084716,11084733>
x = |11096511,11096542>
x = |11112245,11112276>
x = |11127979,11128010>
x = |11143633,11143664>
x = |11159223,11159254>
x = |11174803,11174834>
x = |11190351,11190382>
x = |11206348,11206379>
x = |11221110,11221141>
x = |11236244,11236275>
x = |11251157,11251188>
x = |11266070,11266101>
x = |11280517,11280548>
x = |11348296,11348322>
x = |11350439,11350459>
x = |11353341,11353365>
x = |11353908,11353932>
x = |11368199,11368224>
x = |11369080,11369093>
x = |11376133,11376146>
x = |11377444,11377457>
x = |11378757,11378770>
x = |11379949,11379962>
x = |11381159,11381172>
x = |11382369,11382382>
x = |11383060,11383073>
x = |11384396,11384411>
x = |11429067,11429095>
x = |11429071,11429095>
x = |11431701,11431729>
x = |11431705,11431729>
x = |11434335,11434363>
x = |11434339,11434363>
x = |11436792,11436820>
x = |11436796,11436820>
x = |11439428,11439456>
x = |11439432,11439456>
x = |11446985,11447003>
x = |11448120,11448138>
x = |11449106,11449124>
x = |11451752,11451767>
x = |11452039,11452066>
x = |11452040,11452066>
x = |11453205,11453225>
x = |11454738,11454758>
x = |11456271,11456291>
x = |11457520,11457540>
x = |11458742,11458762>
x = |11468378,11468390>
x = |11469441,11469453>
x = |11470504,11470516>
x = |11472394,11472423>
x = |11474834,11474863>
x = |1152311,1152337>
x = |11528250,11528268>
x = |11528804,11528817>
x = |11530216,11530229>
x = |11531001,11531026>
x = |11542712,11542735>
x = |11542716,11542735>
x = |11544509,11544532>
x = |11544513,11544532>
x = |11546306,11546329>
x = |11546310,11546329>
x = |11569254,11569276>
x = |11629076,11629107>
x = |11638086,11638100>
x = |11638528,11638546>
x = |11653667,11653694>
x = |11653679,11653694>
x = |1165399,1165411>
x = |11655086,11655113>
x = |11655098,11655113>
x = |11656499,11656526>
x = |11656511,11656526>
x = |11657889,11657916>
x = |11657901,11657916>
x = |11659221,11659248>
x = |11659233,11659248>
x = |11660547,11660574>
x = |11660559,11660574>
x = |11668414,11668437>
x = |11669089,11669112>
x = |11683936,11683962>
x = |11685268,11685294>
x = |11686430,11686456>
x = |11737745,11737769>
x = |11738469,11738493>
x = |11741462,11741493>
x = |11741463,11741493>
x = |11741855,11741886>
x = |11741856,11741886>
x = |11742248,11742278>
x = |11742249,11742278>
x = |11742640,11742670>
x = |11742641,11742670>
x = |11743032,11743062>
x = |11743033,11743062>
x = |11747208,11747234>
x = |11757687,11757708>
x = |11757718,11757743>
x = |11758308,11758329>
x = |11758339,11758364>
x = |11768936,11768949>
x = |11773667,11773690>
x = |11774259,11774282>
x = |11807692,11807706>
x = |11838572,11838584>
x = |11839671,11839683>
x = |11840770,11840782>
x = |11841868,11841880>
x = |11842959,11842971>
x = |11856107,11856130>
x = |11868955,11868985>
x = |11868971,11868985>
x = |11908822,11908841>
x = |11910069,11910088>
x = |11911316,11911335>
x = |11912563,11912582>
x = |11913791,11913810>
x = |11914062,11914079>
x = |11914067,11914079>
x = |11914718,11914735>
x = |11914723,11914735>
x = |11923671,11923683>
x = |11923852,11923870>
x = |11925204,11925216>
x = |11925385,11925403>
x = |11926737,11926749>
x = |11926918,11926936>
x = |11928270,11928282>
x = |11928451,11928469>
x = |11929803,11929815>
x = |11929984,11930002>
x = |11945758,11945770>
x = |12023215,12023230>
x = |12025103,12025129>
x = |12046753,12046781>
x = |12046765,12046781>
x = |12046766,12046781>
x = |12048921,12048949>
x = |12048933,12048949>
x = |12048934,12048949>
x = |12075304,12075335>
x = |12112277,12112299>
x = |12112738,12112754>
x = |12125913,12125938>
x = |12125918,12125938>
x = |1223036,1223057>
x = |1223041,1223057>
x = |1223605,1223622>
x = |1224016,1224037>
x = |1224021,1224037>
x = |1224585,1224602>
x = |1224680,1224701>
x = |1224685,1224701>
x = |1225249,1225266>
x = |12285882,12285901>
