x = |10404371,10404410>
x = |10404851,10404890>
x = |10405314,10405353>
x = |10405794,10405833>
x = |10406251,10406290>
x = |10406723,10406762>
x = |10407172,10407211>
x = |10407597,10407636>
x = |10408035,10408074>
x = |11663491,11663533>
x = |11663893,11663935>
x = |11664295,11664337>
x = |12779904,12779943>
x = |13917142,13917181>
x = |13917642,13917681>
x = |14732520,14732559>
x = |20636892,20636934>
x = |21310220,21310259>
x = |25188122,25188164>
x = |2646555,2646597>
x = |2646964,2647006>
x = |2647373,2647415>
x = |2647782,2647824>
x = |2648186,2648228>
x = |31396686,31396725>
x = |31437146,31437185>
x = |33720388,33720430>
x = |33997746,33997788>
x = |34539781,34539823>
x = |36293993,36294032>
x = |37032732,37032771>
x = |37045611,37045650>
x = |37079359,37079398>
x = |37127127,37127166>
x = |37170205,37170244>
x = |37546081,37546120>
x = |37638864,37638903>
x = |38334936,38334978>
x = |7122130,7122169>
x = |7122552,7122591>
