x = |11919453,11919469>
x = |12074944,12074960>
x = |12075557,12075573>
x = |12315798,12315814>
x = |14311177,14311193>
x = |14315166,14315182>
x = |1659471,1659487>
x = |17708035,17708052>
x = |17793622,17793638>
x = |19162076,19162108>
x = |1950557,1950574>
x = |1951490,1951507>
x = |1952423,1952440>
x = |1953355,1953372>
x = |1954273,1954290>
x = |2049868,2049889>
x = |2049868,2049891>
x = |2050984,2051005>
x = |2050984,2051007>
x = |2052100,2052121>
x = |2052100,2052123>
x = |2053216,2053237>
x = |2053216,2053239>
x = |2054487,2054508>
x = |2054487,2054510>
x = |2055075,2055096>
x = |2055075,2055098>
x = |2055663,2055684>
x = |2055663,2055686>
x = |20669530,20669547>
x = |20743282,20743299>
x = |20744308,20744325>
x = |20745324,20745341>
x = |20785033,20785050>
x = |20785976,20785993>
x = |23260167,23260183>
x = |23977542,23977559>
x = |23978494,23978511>
x = |23979454,23979471>
x = |2445221,2445237>
x = |2445583,2445599>
x = |2446050,2446066>
x = |2447914,2447943>
x = |2448594,2448623>
x = |24896424,24896458>
x = |24897328,24897362>
x = |24903139,24903175>
x = |25155774,25155795>
x = |25155774,25155797>
x = |25156668,25156689>
x = |25156668,25156691>
x = |25575640,25575656>
x = |25668139,25668160>
x = |25755057,25755073>
x = |25755394,25755410>
x = |25755765,25755781>
x = |2653594,2653611>
x = |2682701,2682731>
x = |2683508,2683538>
x = |27551354,27551370>
x = |27551842,27551858>
x = |28029756,28029773>
x = |28030708,28030725>
x = |28335715,28335731>
x = |28349149,28349170>
x = |31151418,31151435>
x = |32024775,32024792>
x = |32145625,32145646>
x = |32145625,32145648>
x = |32315648,32315665>
x = |3264576,3264602>
x = |32963131,32963148>
x = |33367172,33367188>
x = |3345136,3345152>
x = |33593063,33593088>
x = |33593063,33593094>
x = |33795420,33795436>
x = |34437963,34437980>
x = |34866237,34866263>
x = |35029263,35029279>
x = |35135068,35135084>
x = |36523472,36523489>
x = |36733937,36733954>
x = |36777178,36777195>
x = |36798675,36798705>
x = |37256611,37256627>
x = |37418923,37418939>
x = |37432753,37432769>
x = |3750735,3750751>
x = |37631398,37631414>
x = |37653585,37653602>
x = |3776412,3776442>
x = |38480653,38480669>
x = |4063199,4063215>
x = |4351902,4351929>
x = |4352570,4352597>
x = |5637644,5637667>
x = |5637644,5637677>
x = |6431332,6431358>
x = |6432116,6432142>
x = |6432899,6432925>
x = |6517414,6517443>
x = |6518114,6518143>
x = |6751042,6751058>
x = |6751515,6751531>
x = |6888277,6888293>
x = |8492882,8492914>
x = |9178433,9178460>
x = |9179374,9179401>
