x = |14388961,14388990>
x = |1597632,1597660>
x = |16527993,16528007>
x = |16528289,16528303>
x = |17234158,17234171>
x = |17234271,17234286>
x = |17234435,17234450>
x = |17236425,17236438>
x = |18321750,18321761>
x = |19169259,19169271>
x = |19280151,19280175>
x = |19280151,19280181>
x = |26010096,26010111>
x = |26010453,26010468>
x = |26474283,26474304>
x = |26474910,26474931>
x = |26475536,26475557>
x = |26476040,26476061>
x = |26476496,26476517>
x = |26476853,26476874>
x = |27077040,27077055>
x = |27111982,27112008>
x = |27143261,27143287>
x = |28351376,28351397>
x = |28352003,28352024>
x = |28352629,28352650>
x = |28353133,28353154>
x = |28353589,28353610>
x = |28353946,28353967>
x = |29997830,29997844>
x = |29998126,29998140>
x = |31421817,31421841>
x = |31421817,31421847>
x = |31656139,31656150>
x = |32223488,32223499>
x = |32235155,32235166>
x = |32366598,32366609>
x = |32398285,32398296>
x = |32666710,32666721>
x = |33030182,33030201>
x = |33449238,33449253>
x = |34027272,34027291>
x = |35419631,35419648>
x = |355584,355595>
x = |35656014,35656024>
x = |35656014,35656034>
x = |36524211,36524226>
x = |37491586,37491606>
x = |37670705,37670718>
x = |37713563,37713576>
x = |38396028,38396056>
x = |38479670,38479699>
x = |51267,51286>
x = |6923404,6923427>
x = |6923404,6923433>
x = |6925511,6925529>
x = |780031,780042>
x = |780380,780391>
x = |780730,780741>
